userId,feature,sleep_score
11,1598997600 0 9324 1944 0 4680 25500 1 32 25,85
11,1599001200 3 9324 1944 0 4680 25500 1 32 25,85
11,1599008400 2 8316 2394 2 5340 27660 1 32 25,88
11,1599012000 2 8316 2394 2 5340 27660 1 32 25,88
11,1599015600 1 8316 2394 2 5340 27660 1 32 25,88
11,1599022800 2 8316 2394 2 5340 27660 1 32 25,88
11,1599026400 2 8316 2394 2 5340 27660 1 32 25,88
11,1599030000 2 8316 2394 2 5340 27660 1 32 25,88
11,1599033600 3 8316 2394 2 5340 27660 1 32 25,88
11,1599037200 3 8316 2394 2 5340 27660 1 32 25,88
11,1599044400 1 8316 2394 2 5340 27660 1 32 25,88
11,1599051600 1 8316 2394 2 5340 27660 1 32 25,88
11,1599055200 1 8316 2394 2 5340 27660 1 32 25,88
11,1599062400 0 8316 2394 2 5340 27660 1 32 25,88
11,1599066000 0 8316 2394 2 5340 27660 1 32 25,88
11,1599069600 0 8316 2394 2 5340 27660 1 32 25,88
11,1599073200 0 8316 2394 2 5340 27660 1 32 25,88
11,1599076800 0 8316 2394 2 5340 27660 1 32 25,88
11,1599084000 0 8316 2394 2 5340 27660 1 32 25,88
11,1599091200 3 8568 1512 1 7140 25680 1 32 25,78
11,1599094800 2 8568 1512 1 7140 25680 1 32 25,78
11,1599098400 2 8568 1512 1 7140 25680 1 32 25,78
11,1599102000 1 8568 1512 1 7140 25680 1 32 25,78
11,1599109200 2 8568 1512 1 7140 25680 1 32 25,78
11,1599112800 2 8568 1512 1 7140 25680 1 32 25,78
11,1599116400 2 8568 1512 1 7140 25680 1 32 25,78
11,1599120000 2 8568 1512 1 7140 25680 1 32 25,78
11,1599127200 3 8568 1512 1 7140 25680 1 32 25,78
11,1599134400 1 8568 1512 1 7140 25680 1 32 25,78
11,1599138000 1 8568 1512 1 7140 25680 1 32 25,78
11,1599159600 0 8568 1512 1 7140 25680 1 32 25,78
11,1599166800 0 8568 1512 1 7140 25680 1 32 25,78
11,1599170400 0 8568 1512 1 7140 25680 1 32 25,78
11,1599174000 3 8568 1512 1 7140 25680 1 32 25,78
11,1599192000 2 6720 1008 6 1740 16140 1 32 25,20
11,1599195600 2 6720 1008 6 1740 16140 1 32 25,20
11,1599199200 2 6720 1008 6 1740 16140 1 32 25,20
11,1599202800 2 6720 1008 6 1740 16140 1 32 25,20
11,1599206400 2 6720 1008 6 1740 16140 1 32 25,20
11,1599217200 3 6720 1008 6 1740 16140 1 32 25,20
11,1599220800 1 6720 1008 6 1740 16140 1 32 25,20
11,1599224400 1 6720 1008 6 1740 16140 1 32 25,20
11,1599231600 0 6720 1008 6 1740 16140 1 32 25,20
11,1599235200 0 6720 1008 6 1740 16140 1 32 25,20
11,1599238800 0 6720 1008 6 1740 16140 1 32 25,20
11,1599242400 0 6720 1008 6 1740 16140 1 32 25,20
11,1599246000 0 6720 1008 6 1740 16140 1 32 25,20
11,1599249600 0 6720 1008 6 1740 16140 1 32 25,20
11,1599253200 0 6720 1008 6 1740 16140 1 32 25,20
11,1599256800 0 6720 1008 6 1740 16140 1 32 25,20
11,1599260400 0 6720 1008 6 1740 16140 1 32 25,20
11,1599267600 0 4578 522 3 0 10920 1 32 25,20
11,1599271200 1 4578 522 3 0 10920 1 32 25,20
11,1599274800 1 4578 522 3 0 10920 1 32 25,20
11,1599285600 1 4578 522 3 0 10920 1 32 25,20
11,1599292800 1 4578 522 3 0 10920 1 32 25,20
11,1599296400 1 4578 522 3 0 10920 1 32 25,20
11,1599303600 1 4578 522 3 0 10920 1 32 25,20
11,1599307200 1 4578 522 3 0 10920 1 32 25,20
11,1599310800 1 4578 522 3 0 10920 1 32 25,20
11,1599314400 1 4578 522 3 0 10920 1 32 25,20
11,1599318000 1 4578 522 3 0 10920 1 32 25,20
11,1599321600 1 4578 522 3 0 10920 1 32 25,20
11,1599328800 0 4578 522 3 0 10920 1 32 25,20
11,1599336000 0 4578 522 3 0 10920 1 32 25,20
11,1599609600 2 2226 342 3 0 13860 1 32 25,20
11,1599624000 2 2226 342 3 0 13860 1 32 25,20
11,1599634800 3 2226 342 3 0 13860 1 32 25,20
11,1599642000 1 2226 342 3 0 13860 1 32 25,20
11,1599656400 1 2226 342 3 0 13860 1 32 25,20
11,1599660000 1 2226 342 3 0 13860 1 32 25,20
11,1599667200 0 2226 342 3 0 13860 1 32 25,20
11,1599670800 0 2226 342 3 0 13860 1 32 25,20
11,1599674400 0 2226 342 3 0 13860 1 32 25,20
11,1599678000 0 2226 342 3 0 13860 1 32 25,20
11,1599681600 0 2226 342 3 0 13860 1 32 25,20
11,1599685200 0 2226 342 3 0 13860 1 32 25,20
11,1599688800 0 2226 342 3 0 13860 1 32 25,20
11,1599692400 0 2226 342 3 0 13860 1 32 25,20
11,1599696000 0 5922 540 8 0 21420 1 32 25,20
11,1599699600 3 5922 540 8 0 21420 1 32 25,20
11,1599703200 2 5922 540 8 0 21420 1 32 25,20
11,1599706800 1 5922 540 8 0 21420 1 32 25,20
11,1599710400 2 5922 540 8 0 21420 1 32 25,20
11,1599724800 2 5922 540 8 0 21420 1 32 25,20
11,1599728400 3 5922 540 8 0 21420 1 32 25,20
11,1599732000 3 5922 540 8 0 21420 1 32 25,20
11,1599742800 1 5922 540 8 0 21420 1 32 25,20
11,1599746400 1 5922 540 8 0 21420 1 32 25,20
11,1599750000 0 5922 540 8 0 21420 1 32 25,20
11,1599757200 0 5922 540 8 0 21420 1 32 25,20
11,1599764400 0 5922 540 8 0 21420 1 32 25,20
11,1599768000 0 5922 540 8 0 21420 1 32 25,20
11,1599771600 0 5922 540 8 0 21420 1 32 25,20
11,1599775200 0 5922 540 8 0 21420 1 32 25,20
11,1599778800 0 5922 540 8 0 21420 1 32 25,20
11,1599868800 0 8190 1602 2 5160 24060 1 32 25,68
11,1599872400 1 8190 1602 2 5160 24060 1 32 25,68
11,1599876000 1 8190 1602 2 5160 24060 1 32 25,68
11,1599879600 1 8190 1602 2 5160 24060 1 32 25,68
11,1599883200 2 8190 1602 2 5160 24060 1 32 25,68
11,1599886800 3 8190 1602 2 5160 24060 1 32 25,68
11,1599890400 1 8190 1602 2 5160 24060 1 32 25,68
11,1599901200 1 8190 1602 2 5160 24060 1 32 25,68
11,1599912000 1 8190 1602 2 5160 24060 1 32 25,68
11,1599915600 1 8190 1602 2 5160 24060 1 32 25,68
11,1599919200 2 8190 1602 2 5160 24060 1 32 25,68
11,1599926400 0 8190 1602 2 5160 24060 1 32 25,68
11,1599930000 0 8190 1602 2 5160 24060 1 32 25,68
11,1599933600 0 8190 1602 2 5160 24060 1 32 25,68
11,1599944400 0 8190 1602 2 5160 24060 1 32 25,68
11,1599951600 0 8190 1602 2 5160 24060 1 32 25,68
11,1599955200 0 14406 1458 1 8280 34980 1 32 25,88
11,1599958800 0 14406 1458 1 8280 34980 1 32 25,88
11,1599966000 1 14406 1458 1 8280 34980 1 32 25,88
11,1599976800 3 14406 1458 1 8280 34980 1 32 25,88
11,1599980400 3 14406 1458 1 8280 34980 1 32 25,88
11,1599987600 1 14406 1458 1 8280 34980 1 32 25,88
11,1600002000 1 14406 1458 1 8280 34980 1 32 25,88
11,1600005600 1 14406 1458 1 8280 34980 1 32 25,88
11,1600009200 1 14406 1458 1 8280 34980 1 32 25,88
11,1600012800 1 14406 1458 1 8280 34980 1 32 25,88
11,1600016400 0 14406 1458 1 8280 34980 1 32 25,88
11,1600020000 0 14406 1458 1 8280 34980 1 32 25,88
11,1600023600 0 14406 1458 1 8280 34980 1 32 25,88
11,1600027200 0 14406 1458 1 8280 34980 1 32 25,88
11,1600030800 0 14406 1458 1 8280 34980 1 32 25,88
11,1600034400 0 14406 1458 1 8280 34980 1 32 25,88
11,1600038000 0 14406 1458 1 8280 34980 1 32 25,88
11,1600045200 3 9618 1962 7 1200 25920 1 32 25,43
11,1600048800 2 9618 1962 7 1200 25920 1 32 25,43
11,1600052400 1 9618 1962 7 1200 25920 1 32 25,43
11,1600056000 2 9618 1962 7 1200 25920 1 32 25,43
11,1600059600 2 9618 1962 7 1200 25920 1 32 25,43
11,1600066800 2 9618 1962 7 1200 25920 1 32 25,43
11,1600070400 2 9618 1962 7 1200 25920 1 32 25,43
11,1600074000 3 9618 1962 7 1200 25920 1 32 25,43
11,1600081200 1 9618 1962 7 1200 25920 1 32 25,43
11,1600084800 1 9618 1962 7 1200 25920 1 32 25,43
11,1600088400 1 9618 1962 7 1200 25920 1 32 25,43
11,1600092000 1 9618 1962 7 1200 25920 1 32 25,43
11,1600095600 0 9618 1962 7 1200 25920 1 32 25,43
11,1600102800 0 9618 1962 7 1200 25920 1 32 25,43
11,1600106400 0 9618 1962 7 1200 25920 1 32 25,43
11,1600110000 0 9618 1962 7 1200 25920 1 32 25,43
11,1600120800 3 9618 1962 7 1200 25920 1 32 25,43
11,1600124400 3 9618 1962 7 1200 25920 1 32 25,43
11,1600131600 2 10500 1674 2 1320 23520 1 32 25,53
11,1600135200 2 10500 1674 2 1320 23520 1 32 25,53
11,1600138800 1 10500 1674 2 1320 23520 1 32 25,53
11,1600146000 2 10500 1674 2 1320 23520 1 32 25,53
11,1600149600 2 10500 1674 2 1320 23520 1 32 25,53
11,1600153200 3 10500 1674 2 1320 23520 1 32 25,53
11,1600156800 1 10500 1674 2 1320 23520 1 32 25,53
11,1600164000 1 10500 1674 2 1320 23520 1 32 25,53
11,1600167600 1 10500 1674 2 1320 23520 1 32 25,53
11,1600171200 1 10500 1674 2 1320 23520 1 32 25,53
11,1600174800 1 10500 1674 2 1320 23520 1 32 25,53
11,1600178400 1 10500 1674 2 1320 23520 1 32 25,53
11,1600185600 0 10500 1674 2 1320 23520 1 32 25,53
11,1600189200 0 10500 1674 2 1320 23520 1 32 25,53
11,1600192800 0 10500 1674 2 1320 23520 1 32 25,53
11,1600196400 0 10500 1674 2 1320 23520 1 32 25,53
11,1600200000 0 10500 1674 2 1320 23520 1 32 25,53
11,1600203600 0 10500 1674 2 1320 23520 1 32 25,53
11,1600207200 0 10500 1674 2 1320 23520 1 32 25,53
11,1600210800 0 10500 1674 2 1320 23520 1 32 25,53
11,1600221600 2 12264 1224 9 1020 28800 1 32 25,50
11,1600228800 2 12264 1224 9 1020 28800 1 32 25,50
11,1600236000 2 12264 1224 9 1020 28800 1 32 25,50
11,1600243200 2 12264 1224 9 1020 28800 1 32 25,50
11,1600250400 1 12264 1224 9 1020 28800 1 32 25,50
11,1600254000 1 12264 1224 9 1020 28800 1 32 25,50
11,1600257600 1 12264 1224 9 1020 28800 1 32 25,50
11,1600261200 1 12264 1224 9 1020 28800 1 32 25,50
11,1600264800 1 12264 1224 9 1020 28800 1 32 25,50
11,1600275600 0 12264 1224 9 1020 28800 1 32 25,50
11,1600279200 0 12264 1224 9 1020 28800 1 32 25,50
11,1600282800 0 12264 1224 9 1020 28800 1 32 25,50
11,1600286400 0 12264 1224 9 1020 28800 1 32 25,50
11,1600290000 0 12264 1224 9 1020 28800 1 32 25,50
11,1600293600 3 12264 1224 9 1020 28800 1 32 25,50
11,1600297200 3 12264 1224 9 1020 28800 1 32 25,50
11,1600300800 2 7224 1422 0 7980 23700 1 32 25,71
11,1600304400 2 7224 1422 0 7980 23700 1 32 25,71
11,1600311600 1 7224 1422 0 7980 23700 1 32 25,71
11,1600318800 2 7224 1422 0 7980 23700 1 32 25,71
11,1600322400 2 7224 1422 0 7980 23700 1 32 25,71
11,1600329600 3 7224 1422 0 7980 23700 1 32 25,71
11,1600333200 1 7224 1422 0 7980 23700 1 32 25,71
11,1600336800 1 7224 1422 0 7980 23700 1 32 25,71
11,1600340400 1 7224 1422 0 7980 23700 1 32 25,71
11,1600344000 1 7224 1422 0 7980 23700 1 32 25,71
11,1600347600 1 7224 1422 0 7980 23700 1 32 25,71
11,1600351200 1 7224 1422 0 7980 23700 1 32 25,71
11,1600362000 0 7224 1422 0 7980 23700 1 32 25,71
11,1600365600 0 7224 1422 0 7980 23700 1 32 25,71
11,1600369200 0 7224 1422 0 7980 23700 1 32 25,71
11,1600372800 0 7224 1422 0 7980 23700 1 32 25,71
11,1600376400 0 7224 1422 0 7980 23700 1 32 25,71
11,1600383600 0 7224 1422 0 7980 23700 1 32 25,71
11,1600477200 1 12642 4500 1 16500 112860 1 32 25,86
11,1600491600 1 12642 4500 1 16500 112860 1 32 25,86
11,1600495200 3 12642 4500 1 16500 112860 1 32 25,86
11,1600498800 3 12642 4500 1 16500 112860 1 32 25,86
11,1600502400 3 12642 4500 1 16500 112860 1 32 25,86
11,1600506000 1 12642 4500 1 16500 112860 1 32 25,86
11,1600516800 3 12642 4500 1 16500 112860 1 32 25,86
11,1600520400 1 12642 4500 1 16500 112860 1 32 25,86
11,1600538400 0 12642 4500 1 16500 112860 1 32 25,86
11,1600542000 0 12642 4500 1 16500 112860 1 32 25,86
11,1600545600 0 12642 4500 1 16500 112860 1 32 25,86
11,1600549200 0 12642 4500 1 16500 112860 1 32 25,86
11,1600552800 0 12642 4500 1 16500 112860 1 32 25,86
11,1600556400 0 12642 4500 1 16500 112860 1 32 25,86
11,1600646400 3 210 234 2 180 5520 1 32 25,20
11,1600653600 2 210 234 2 180 5520 1 32 25,20
11,1600660800 2 210 234 2 180 5520 1 32 25,20
11,1600664400 2 210 234 2 180 5520 1 32 25,20
11,1600668000 2 210 234 2 180 5520 1 32 25,20
11,1600671600 2 210 234 2 180 5520 1 32 25,20
11,1600675200 2 210 234 2 180 5520 1 32 25,20
11,1600678800 3 210 234 2 180 5520 1 32 25,20
11,1600686000 1 210 234 2 180 5520 1 32 25,20
11,1600693200 1 210 234 2 180 5520 1 32 25,20
11,1600700400 1 210 234 2 180 5520 1 32 25,20
11,1600704000 0 210 234 2 180 5520 1 32 25,20
11,1600707600 0 210 234 2 180 5520 1 32 25,20
11,1600714800 0 210 234 2 180 5520 1 32 25,20
11,1600718400 0 210 234 2 180 5520 1 32 25,20
11,1600722000 0 210 234 2 180 5520 1 32 25,20
11,1600725600 3 210 234 2 180 5520 1 32 25,20
11,1600992000 2 3234 1278 1 0 14040 1 32 25,20
11,1600995600 2 3234 1278 1 0 14040 1 32 25,20
11,1600999200 2 3234 1278 1 0 14040 1 32 25,20
11,1601006400 2 3234 1278 1 0 14040 1 32 25,20
11,1601013600 2 3234 1278 1 0 14040 1 32 25,20
11,1601020800 1 3234 1278 1 0 14040 1 32 25,20
11,1601028000 1 3234 1278 1 0 14040 1 32 25,20
11,1601035200 3 3234 1278 1 0 14040 1 32 25,20
11,1601038800 1 3234 1278 1 0 14040 1 32 25,20
11,1601049600 0 3234 1278 1 0 14040 1 32 25,20
11,1601053200 0 3234 1278 1 0 14040 1 32 25,20
11,1601064000 0 3234 1278 1 0 14040 1 32 25,20
11,1601067600 0 3234 1278 1 0 14040 1 32 25,20
11,1601074800 0 3234 1278 1 0 14040 1 32 25,20
11,1601164800 0 4914 2574 5 1140 22860 1 32 25,30
11,1601172000 1 4914 2574 5 1140 22860 1 32 25,30
11,1601175600 1 4914 2574 5 1140 22860 1 32 25,30
11,1601179200 1 4914 2574 5 1140 22860 1 32 25,30
11,1601190000 2 4914 2574 5 1140 22860 1 32 25,30
11,1601193600 3 4914 2574 5 1140 22860 1 32 25,30
11,1601197200 3 4914 2574 5 1140 22860 1 32 25,30
11,1601200800 1 4914 2574 5 1140 22860 1 32 25,30
11,1601208000 1 4914 2574 5 1140 22860 1 32 25,30
11,1601211600 1 4914 2574 5 1140 22860 1 32 25,30
12,1598835600 2 3738 2934 0 2820 18360 0 30 21,47
12,1598839200 2 3738 2934 0 2820 18360 0 30 21,47
12,1598842800 2 3738 2934 0 2820 18360 0 30 21,47
12,1598846400 2 3738 2934 0 2820 18360 0 30 21,47
12,1598853600 2 3738 2934 0 2820 18360 0 30 21,47
12,1598857200 2 3738 2934 0 2820 18360 0 30 21,47
12,1598878800 1 3738 2934 0 2820 18360 0 30 21,47
12,1598907600 2 3738 2934 0 2820 18360 0 30 21,47
12,1598911200 3 3738 2934 0 2820 18360 0 30 21,47
12,1598918400 2 5586 1494 3 3780 25320 0 30 21,24
12,1598922000 2 5586 1494 3 3780 25320 0 30 21,24
12,1598929200 1 5586 1494 3 3780 25320 0 30 21,24
12,1598932800 2 5586 1494 3 3780 25320 0 30 21,24
12,1598936400 2 5586 1494 3 3780 25320 0 30 21,24
12,1598940000 2 5586 1494 3 3780 25320 0 30 21,24
12,1598943600 2 5586 1494 3 3780 25320 0 30 21,24
12,1598947200 2 5586 1494 3 3780 25320 0 30 21,24
12,1598954400 1 5586 1494 3 3780 25320 0 30 21,24
12,1598961600 1 5586 1494 3 3780 25320 0 30 21,24
12,1598994000 2 5586 1494 3 3780 25320 0 30 21,24
12,1599001200 2 5586 1494 3 3780 25320 0 30 21,24
12,1599004800 2 8820 2322 2 5640 29700 0 30 21,84
12,1599008400 2 8820 2322 2 5640 29700 0 30 21,84
12,1599012000 2 8820 2322 2 5640 29700 0 30 21,84
12,1599015600 1 8820 2322 2 5640 29700 0 30 21,84
12,1599019200 2 8820 2322 2 5640 29700 0 30 21,84
12,1599022800 2 8820 2322 2 5640 29700 0 30 21,84
12,1599026400 2 8820 2322 2 5640 29700 0 30 21,84
12,1599030000 2 8820 2322 2 5640 29700 0 30 21,84
12,1599033600 2 8820 2322 2 5640 29700 0 30 21,84
12,1599048000 3 8820 2322 2 5640 29700 0 30 21,84
12,1599084000 3 8820 2322 2 5640 29700 0 30 21,84
12,1599091200 2 9828 1764 0 4380 24900 0 30 21,82
12,1599094800 2 9828 1764 0 4380 24900 0 30 21,82
12,1599098400 2 9828 1764 0 4380 24900 0 30 21,82
12,1599102000 1 9828 1764 0 4380 24900 0 30 21,82
12,1599105600 2 9828 1764 0 4380 24900 0 30 21,82
12,1599109200 2 9828 1764 0 4380 24900 0 30 21,82
12,1599112800 2 9828 1764 0 4380 24900 0 30 21,82
12,1599120000 2 9828 1764 0 4380 24900 0 30 21,82
12,1599123600 3 9828 1764 0 4380 24900 0 30 21,82
12,1599130800 1 9828 1764 0 4380 24900 0 30 21,82
12,1599138000 1 9828 1764 0 4380 24900 0 30 21,82
12,1599166800 2 9828 1764 0 4380 24900 0 30 21,82
12,1599170400 3 9828 1764 0 4380 24900 0 30 21,82
12,1599174000 2 9828 1764 0 4380 24900 0 30 21,82
12,1599188400 1 9660 2178 1 6180 30120 0 30 21,89
12,1599192000 2 9660 2178 1 6180 30120 0 30 21,89
12,1599199200 2 9660 2178 1 6180 30120 0 30 21,89
12,1599202800 2 9660 2178 1 6180 30120 0 30 21,89
12,1599206400 2 9660 2178 1 6180 30120 0 30 21,89
12,1599213600 3 9660 2178 1 6180 30120 0 30 21,89
12,1599217200 1 9660 2178 1 6180 30120 0 30 21,89
12,1599220800 1 9660 2178 1 6180 30120 0 30 21,89
12,1599228000 0 9660 2178 1 6180 30120 0 30 21,89
12,1599260400 0 9660 2178 1 6180 30120 0 30 21,89
12,1599354000 2 7476 2214 3 5760 25740 0 30 21,82
12,1599357600 3 7476 2214 3 5760 25740 0 30 21,82
12,1599364800 1 7476 2214 3 5760 25740 0 30 21,82
12,1599372000 3 7476 2214 3 5760 25740 0 30 21,82
12,1599379200 3 7476 2214 3 5760 25740 0 30 21,82
12,1599386400 3 7476 2214 3 5760 25740 0 30 21,82
12,1599397200 0 7476 2214 3 5760 25740 0 30 21,82
12,1599426000 2 7476 2214 3 5760 25740 0 30 21,82
12,1599429600 2 7476 2214 3 5760 25740 0 30 21,82
12,1599433200 2 7476 2214 3 5760 25740 0 30 21,82
12,1599436800 0 1344 0 1 0 2880 0 30 21,20
12,1599440400 0 1344 0 1 0 2880 0 30 21,20
12,1599440400 0 294 0 1 120 2640 0 30 21,20
12,1599444000 1 1344 0 1 0 2880 0 30 21,20
12,1599444000 1 294 0 1 120 2640 0 30 21,20
12,1599447600 1 1344 0 1 0 2880 0 30 21,20
12,1599451200 1 1344 0 1 0 2880 0 30 21,20
12,1599454800 1 1344 0 1 0 2880 0 30 21,20
12,1599458400 1 1344 0 1 0 2880 0 30 21,20
12,1599458400 1 294 0 1 120 2640 0 30 21,20
12,1599462000 1 1344 0 1 0 2880 0 30 21,20
12,1599465600 1 1344 0 1 0 2880 0 30 21,20
12,1599465600 1 294 0 1 120 2640 0 30 21,20
12,1599469200 1 1344 0 1 0 2880 0 30 21,20
12,1599469200 1 294 0 1 120 2640 0 30 21,20
12,1599472800 1 294 0 1 120 2640 0 30 21,20
12,1599476400 1 1344 0 1 0 2880 0 30 21,20
12,1599476400 1 294 0 1 120 2640 0 30 21,20
12,1599480000 1 1344 0 1 0 2880 0 30 21,20
12,1599480000 1 294 0 1 120 2640 0 30 21,20
12,1599483600 0 294 0 1 120 2640 0 30 21,20
12,1599487200 0 1344 0 1 0 2880 0 30 21,20
12,1599519600 0 1344 0 1 0 2880 0 30 21,20
12,1599519600 0 294 0 1 120 2640 0 30 21,20
12,1599523200 1 8400 1566 8 1500 39120 0 30 21,29
12,1599523200 1 126 0 0 0 5400 0 30 21,20
12,1599526800 1 8400 1566 8 1500 39120 0 30 21,29
12,1599526800 1 126 0 0 0 5400 0 30 21,20
12,1599530400 1 8400 1566 8 1500 39120 0 30 21,29
12,1599530400 1 126 0 0 0 5400 0 30 21,20
12,1599534000 2 8400 1566 8 1500 39120 0 30 21,29
12,1599537600 2 8400 1566 8 1500 39120 0 30 21,29
12,1599537600 2 126 0 0 0 5400 0 30 21,20
12,1599541200 1 8400 1566 8 1500 39120 0 30 21,29
12,1599541200 1 126 0 0 0 5400 0 30 21,20
12,1599548400 1 8400 1566 8 1500 39120 0 30 21,29
12,1599548400 1 126 0 0 0 5400 0 30 21,20
12,1599552000 2 126 0 0 0 5400 0 30 21,20
12,1599555600 1 8400 1566 8 1500 39120 0 30 21,29
12,1599559200 1 8400 1566 8 1500 39120 0 30 21,29
12,1599562800 1 8400 1566 8 1500 39120 0 30 21,29
12,1599562800 1 126 0 0 0 5400 0 30 21,20
12,1599566400 3 126 0 0 0 5400 0 30 21,20
12,1599570000 0 8400 1566 8 1500 39120 0 30 21,29
12,1599570000 0 126 0 0 0 5400 0 30 21,20
12,1599573600 0 126 0 0 0 5400 0 30 21,20
12,1599598800 0 8400 1566 8 1500 39120 0 30 21,29
12,1599602400 0 8400 1566 8 1500 39120 0 30 21,29
12,1599602400 0 126 0 0 0 5400 0 30 21,20
12,1599606000 0 8400 1566 8 1500 39120 0 30 21,29
12,1599606000 0 126 0 0 0 5400 0 30 21,20
12,1599609600 1 11760 1476 3 4620 39300 0 30 21,68
12,1599609600 1 210 0 0 0 4380 0 30 21,20
12,1599613200 1 11760 1476 3 4620 39300 0 30 21,68
12,1599613200 1 210 0 0 0 4380 0 30 21,20
12,1599616800 1 11760 1476 3 4620 39300 0 30 21,68
12,1599616800 1 210 0 0 0 4380 0 30 21,20
12,1599620400 1 11760 1476 3 4620 39300 0 30 21,68
12,1599624000 1 11760 1476 3 4620 39300 0 30 21,68
12,1599624000 1 210 0 0 0 4380 0 30 21,20
12,1599634800 1 11760 1476 3 4620 39300 0 30 21,68
12,1599638400 1 11760 1476 3 4620 39300 0 30 21,68
12,1599642000 2 210 0 0 0 4380 0 30 21,20
12,1599649200 1 11760 1476 3 4620 39300 0 30 21,68
12,1599649200 1 210 0 0 0 4380 0 30 21,20
12,1599652800 1 11760 1476 3 4620 39300 0 30 21,68
12,1599652800 1 210 0 0 0 4380 0 30 21,20
12,1599656400 0 11760 1476 3 4620 39300 0 30 21,68
12,1599660000 0 11760 1476 3 4620 39300 0 30 21,68
12,1599660000 0 210 0 0 0 4380 0 30 21,20
12,1599688800 2 11760 1476 3 4620 39300 0 30 21,68
12,1599688800 2 210 0 0 0 4380 0 30 21,20
12,1599692400 1 210 0 0 0 4380 0 30 21,20
12,1599696000 2 11424 1962 5 7260 35160 0 30 21,81
12,1599696000 2 2310 0 0 0 6960 0 30 21,20
12,1599699600 1 11424 1962 5 7260 35160 0 30 21,81
12,1599703200 1 11424 1962 5 7260 35160 0 30 21,81
12,1599706800 1 2310 0 0 0 6960 0 30 21,20
12,1599710400 0 11424 1962 5 7260 35160 0 30 21,81
12,1599710400 0 2310 0 0 0 6960 0 30 21,20
12,1599714000 0 2310 0 0 0 6960 0 30 21,20
12,1599717600 1 2310 0 0 0 6960 0 30 21,20
12,1599721200 2 11424 1962 5 7260 35160 0 30 21,81
12,1599721200 2 2310 0 0 0 6960 0 30 21,20
12,1599724800 3 11424 1962 5 7260 35160 0 30 21,81
12,1599728400 3 11424 1962 5 7260 35160 0 30 21,81
12,1599728400 3 2310 0 0 0 6960 0 30 21,20
12,1599732000 1 11424 1962 5 7260 35160 0 30 21,81
12,1599732000 1 2310 0 0 0 6960 0 30 21,20
12,1599735600 1 11424 1962 5 7260 35160 0 30 21,81
12,1599735600 1 2310 0 0 0 6960 0 30 21,20
12,1599739200 2 2310 0 0 0 6960 0 30 21,20
12,1599742800 3 11424 1962 5 7260 35160 0 30 21,81
12,1599742800 3 2310 0 0 0 6960 0 30 21,20
12,1599746400 0 11424 1962 5 7260 35160 0 30 21,81
12,1599746400 0 2310 0 0 0 6960 0 30 21,20
12,1599771600 0 11424 1962 5 7260 35160 0 30 21,81
12,1599775200 3 11424 1962 5 7260 35160 0 30 21,81
12,1599778800 2 11424 1962 5 7260 35160 0 30 21,81
12,1599782400 2 7350 2160 0 2820 22680 0 30 21,49
12,1599786000 2 7350 2160 0 2820 22680 0 30 21,49
12,1599789600 2 7350 2160 0 2820 22680 0 30 21,49
12,1599796800 2 7350 2160 0 2820 22680 0 30 21,49
12,1599800400 2 7350 2160 0 2820 22680 0 30 21,49
12,1599804000 2 7350 2160 0 2820 22680 0 30 21,49
12,1599807600 2 7350 2160 0 2820 22680 0 30 21,49
12,1599811200 2 7350 2160 0 2820 22680 0 30 21,49
12,1599814800 3 7350 2160 0 2820 22680 0 30 21,49
12,1599822000 1 7350 2160 0 2820 22680 0 30 21,49
12,1599825600 1 7350 2160 0 2820 22680 0 30 21,49
12,1599829200 1 7350 2160 0 2820 22680 0 30 21,49
12,1599832800 0 7350 2160 0 2820 22680 0 30 21,49
12,1599865200 2 7350 2160 0 2820 22680 0 30 21,49
12,1599876000 3 9030 1260 6 3000 34260 0 30 21,32
12,1599883200 1 9030 1260 6 3000 34260 0 30 21,32
12,1599894000 2 9030 1260 6 3000 34260 0 30 21,32
12,1599897600 2 9030 1260 6 3000 34260 0 30 21,32
12,1599908400 1 9030 1260 6 3000 34260 0 30 21,32
12,1599915600 1 9030 1260 6 3000 34260 0 30 21,32
12,1599919200 0 9030 1260 6 3000 34260 0 30 21,32
12,1599948000 1 9030 1260 6 3000 34260 0 30 21,32
12,1599955200 1 11760 2088 3 3060 33060 0 30 21,70
12,1599958800 1 11760 2088 3 3060 33060 0 30 21,70
12,1599962400 2 11760 2088 3 3060 33060 0 30 21,70
12,1599980400 3 11760 2088 3 3060 33060 0 30 21,70
12,1599987600 1 11760 2088 3 3060 33060 0 30 21,70
12,1600002000 0 11760 2088 3 3060 33060 0 30 21,70
12,1600005600 0 11760 2088 3 3060 33060 0 30 21,70
12,1600030800 1 11760 2088 3 3060 33060 0 30 21,70
12,1600034400 3 11760 2088 3 3060 33060 0 30 21,70
12,1600038000 3 11760 2088 3 3060 33060 0 30 21,70
12,1600041600 2 9156 1674 1 3540 28920 0 30 21,47
12,1600048800 2 9156 1674 1 3540 28920 0 30 21,47
12,1600052400 1 9156 1674 1 3540 28920 0 30 21,47
12,1600056000 2 9156 1674 1 3540 28920 0 30 21,47
12,1600059600 2 9156 1674 1 3540 28920 0 30 21,47
12,1600066800 2 9156 1674 1 3540 28920 0 30 21,47
12,1600070400 2 9156 1674 1 3540 28920 0 30 21,47
12,1600074000 3 9156 1674 1 3540 28920 0 30 21,47
